seccion,titulo,resumen,fuente,enlace,fecha
geopolitica,Trump firma orden ejecutiva que prohíbe inversiones de fondos federales en bonos chinos,Decreto afecta USD 1.1 billones en fondos de pensiones públicas. Wall Street espera presión adicional sobre el yuan. China estudia represalias en deuda del Tesoro estadounidense.,Bloomberg,https://www.bloomberg.com/politics,2026-06-07
geopolitica,Corea del Norte prueba misil hipersónico de alcance regional; Corea del Sur declara alerta máxima,"Misil alcanza mach 8 y maniobra en fase terminal, dificultando intercepción. EE.UU., Japón y Corea del Sur refuerzan escudo antimisiles y anuncian sanciones adicionales.",Reuters,https://www.reuters.com/world,2026-06-07
geopolitica,EE.UU. y China cierran reunión bilateral en Ginebra con acuerdo parcial sobre aranceles industriales,Secretario de Estado Rubio y canciller Wang Yi anuncian reducción gradual de aranceles del 25% al 15% en manufactura ligera. Semiconductores y IA quedan excluidos. Próxima ronda en agosto.,Reuters,https://www.reuters.com/world,2026-06-07
geopolitica,OTAN activa Fuerza de Respuesta Rápida en el flanco este: 8 países refuerzan presencia en Polonia y Bálticos,Alianza despliega 12.000 efectivos adicionales ante movimientos de tropas rusas en Bielorrusia. Ministros de Defensa convocan reunión de emergencia en Bruselas para el 4 de junio.,Financial Times,https://www.ft.com/world,2026-06-07
economia_global,S&P 500 roza los 6.300 puntos: resultados del Q1 superan estimaciones en 73% de empresas del índice,"Tecnología, energía y salud lideran alza. Nvidia reporta utilidades récord con margen del 55%. Analistas elevan objetivo promedio para el índice a 6.600 a fin de año.",CNBC,https://www.cnbc.com/markets,2026-06-07
economia_global,Litio carbonato rebota a USD 17.200/t: reactivación de demanda china y recorte de oferta en Australia elevan precio,Cierre de minas Greenbushes y Pilgangoora reduce oferta en 80.000 t/año. China aprueba subsidios adicionales a vehículos eléctricos. SQM y Albemarle suben 12% en bolsa.,Reuters,https://www.reuters.com/business/energy,2026-06-07
economia_global,FMI alerta: deuda global supera USD 315 billones y riesgo de refinanciamiento en economías emergentes escala,Informe de estabilidad financiera advierte que 28 países tienen vencimientos críticos entre 2026 y 2028. Llama a reforzar marcos de reestructuración soberana.,Financial Times,https://www.ft.com/economics,2026-06-07
economia_global,BCE recorta tasa de depósito al 2.0%: Lagarde abre puerta a nueva reducción en septiembre,"Tercer recorte consecutivo de 25 pb consolida ciclo de flexibilización. Eurozona creció 1.4% en Q1, por encima de estimaciones. Inflación subyacente converge al 2.2%.",Bloomberg,https://www.bloomberg.com/markets,2026-06-07
economia_chile,Reforma tributaria en debate: Hacienda propone royalty minero adicional del 2% sobre cobre sobre USD 4.50/lb,Proyecto enviado al Congreso financiaría Fondo de Educación Técnica y cierre de brechas de infraestructura en regiones. Mineras advierten impacto sobre decisiones de inversión futura.,La Tercera,https://www.latercera.com,2026-06-07
economia_chile,Ministerio de Hacienda coloca bonos en UF a 20 años a tasa de 1.85%: la más baja en cuatro años,"Demanda de USD 4.200M por una oferta de USD 2.000M evidencia apetito por deuda chilena. Chile mantiene clasificación A+ en S&P y A1 en Moody's, las más altas de la región.",Diario Financiero,https://www.df.cl,2026-06-07
economia_chile,INE: desocupación baja a 8.6% en trimestre febrero-abril 2026; empleo formal crece 3.2%,La tasa de desocupación cae 0.3 pp respecto al trimestre anterior. Empleo formal supera por primera vez los 6 millones de cotizantes activos. Remuneraciones reales suben 2.1% interanual.,INE,https://www.ine.gob.cl,2026-06-07
economia_chile,IPC de mayo sube 0.2% mensual: acumula 3.2% anual en mínimo desde junio de 2021,INE: combustibles suben 1.4% pero alimentos frescos bajan 0.5% y vestuario cae 1.1%. Inflación subyacente en 3.6%. BCCh mantiene escenario de convergencia al 3% meta.,INE,https://www.ine.gob.cl,2026-06-07
tendencias_tech,Starlink Gen 3: SpaceX lanza 180 satélites y promete latencia de 8ms en Chile y Perú,Nueva constelación reduce latencia a la mitad y duplica velocidad de bajada. Usuarios en regiones remotas de Chile reportan 400 Mbps. Precio baja a USD 49/mes con subsidio gubernamental.,TechCrunch,https://techcrunch.com,2026-06-07
tendencias_tech,Robotaxis Tesla en operación en Austin: 1.000 vehículos autónomos sin conductor ya transportan pasajeros,FSD v14 recibe aprobación de la NHTSA para operación comercial sin respaldo humano. Tarifa de USD 1.80/km. Tesla proyecta expansión a 20 ciudades para finales de 2026.,TechCrunch,https://techcrunch.com,2026-06-07
tendencias_tech,Ciberseguridad: grupo APT41 compromete sistemas de 6 bancos latinoamericanos en operación coordinada,"Ataque de cadena de suministro a través de proveedor de software bancario afecta a instituciones en Chile, Perú, Colombia, Brasil, México y Argentina. CISA emite alerta de nivel crítico.",MIT Technology Review,https://www.technologyreview.com,2026-06-07
tendencias_tech,Microsoft Azure anuncia nodo regional en Chile para 2027: USD 1.200M en infraestructura cloud local,"Centro de datos en Pudahuel procesará datos de gobierno, banca y salud con soberanía nacional. Elimina la necesidad de enviar datos sensibles a Brasil. CORFO co-financia con USD 180M.",TechCrunch,https://techcrunch.com,2026-06-07
